text15140;"""I couldn't fall asleep until early in the morning. My whole body ached since I was afraid to turn and wake Catherine up."""
text15141;"""Meanwhile, she was sleeping just as calmly as the night before."""
text15142;"""But the next moment after I closed my eyes for just a second, the room was drowning in the light of the rising sun and the morning Tokyo was waking up behind the window."""
text15143;"""I turned to the other side, but Katya wasn't there. <w>Maybe she went to the toilet?"""
text15144;"""But the vague sense of something being wrong began eating at me and kept me from falling asleep again."""
text15145;"""I got up, wiped my swollen eyes, and looked around."""
text15146;"""A little scrap of paper lay on the table. <w>Another note."""
text15147;"""\""Nick, I thought about it and decided that you're right. Sorry for everything. Love you. Catherine\"""""
text15148;"""I turned the paper in my hands and re-read it several times."""
text15149;"""So, Catherine had left… <w>But where to?!"""
text15150;"""\""You're right\""? <w>What the hell was I right about?!"""
text15151;"""About going through our options and the suggestion she return to her mother?!"""
text15152;"""At that moment, I didn't even know what I was saying!"""
text15153;"""I just wanted to save the person I loved and said whatever popped into my head!"""
text15154;"""Things I'd seen in movies or read in books…"""
text15155;"""Is that a crime?"""
text15156;"""What if I'd said we should drink poison together?!"""
text15157;"""That was a way out too, in a sense!"""
text15158;"""AAAAHHHH!!!"""
text15159;"""A scream of agony found its way out of my lungs, and a tirade of swearing from behind the walls came in response."""
text15160;"""Katya, why?!"""
text15161;"""I quickly got dressed and ran to Mrs Winters' apartment — Catherine must've gone there, right? <w>Where else could she go?!"""
text15162;"""Getting to that district on foot was unrealistic, and I had no money for a train ticket, so I just jumped over the paygate, pushing myself a meter and a half above the ground."""
text15163;"""I had no idea I could do something like that!"""
text15164;"""I was panting and sweating in the train, and a decent exclusion zone formed around me in what would normally be a crowded Tokyo train car."""
text15165;"""Office rats in their grey suits, schoolgirls with way too much makeup on, decrepit old women in their last years — all of them stared at me with a mix of surprise and disgust."""
text15166;"""But I couldn't care less."""
text15167;"""My heart was beating to the tempo of a trash metal action film, constantly giving off overly progressive syncopated beats."""
text15168;"""The train seemed to be going at an incredible speed, but time went by so slowly that I felt death's approach several times before I got to the right station."""
text15169;"""From there, it didn't take much time to get to Catherine's house."""
text15170;"""I ran down the street, elbowing people like a professional rugby player."""
text15171;"""As soon as I reached the right door, I pressed the buzzer as hard as I could."""
text15172;"""The awful sound repeated again and again, but nobody opened the door."""
text15173;"""They weren't home? <w>But then where was Katya?!"""
text15174;"""Of course, I could've been wrong from the start — Catherine could simply have called her mother from a telephone box and agreed to meet somewhere else."""
text15175;"""By now they could already be flying away from the Japanese archipelago."""
text15176;"""I imagined Sheryl Winters drinking a margarita with a snarky smile on her lips."""
