text6800;"""Sometimes, life gives you a second chance."""
text6801;"""All you need for it is a good night's sleep."""
text6802;"""The events of the past day had already faded, and no longer brought me as much pain."""
text6803;"""The storm had passed, and I was standing on the deck watching it go."""
text6804;"""My existential skiff had somehow avoided being crushed and it was all over now."""
text6805;"""But I had almost slipped up."""
text6806;"""Maybe the only thing Himitsu wouldn't have tolerated was self-pity. <w>Even if it manifested like this…"""
text6807;"""Sunday morning started peacefully as usual, as it's probably the only day when all (or almost all) Japanese people rest."""
text6808;"""It's a time to be with your family and deal with housework."""
text6809;"""I remembered it was Himitsu's big cleanup day. <w>Did that mean I wouldn't see her?"""
text6810;"""On the one hand, that was a good thing — we both needed to cool down."""
text6811;"""But I did feel… Bored?"""
text6812;"""For the first time in a long while, I had a quiet day, and what did I do? <w>Grumble at the thought that my life might finally return to its normal course?"""
text6813;"""The breakfast seemed insipid and somehow wrong."""
text6814;"""After a couple minutes, I couldn't even remember what I'd been eating."""
text6815;"""TV didn't entertain me with the contents of its box, I hadn't bought any new games for a while, was bored with the old ones, and printed letters danced circles in front of my eyes."""
text6816;"""Now isn't this something! <w>Just a week ago I could spend the entire weekend bumming around."""
text6817;"""Maybe it wasn't about being bored after all?"""
text6818;"""Yesterday's evening with Himitsu distracted me from thoughts about Catherine, but nothing had really changed!"""
text6819;"""Maybe I wasn't as sensitive about her being less than a thousand miles away from me anymore, but I couldn't solve the problem by ignoring it."""
text6820;"""A phone call interrupted the disorder of my thoughts."""
text6821;"""I forced myself to answer it."""
text6822;"""Hello."""
text6823;"""Awake so early? Weird."""
text6824;"""It took me too long, really, to recognize the voice — I definitely hadn't expected to hear <i>her</i>."""
text6825;"""You still remember my phone number?"""
text6826;"""Have it written down."""
text6827;"""Oh, yeah, of course…"""
text6828;"""What was I hoping for?"""
text6829;"""What do you want?"""
text6830;"""Aren't you rude today! Woke up on the wrong side of the bed?"""
text6831;"""I distinctly imagined her smirk."""
text6832;"""Rude? You bet, after what happened yesterday…"""
text6833;"""When she just ditched me at the bar."""
text6834;"""You mean the note?"""
text6835;"""What else could I mean? You know, I even believed it for a second! I even came…"""
