text40708;"""I was woken up by Kagome's grumbling, and immediately felt that I was sick."""
text40709;"""My head was burning and the surrounding world looked unreal."""
text40710;"""Niko-san, I understand, but we still have to go to school."""
text40711;"""I'm sick…"""
text40712;"""I moaned and turned to the other side."""
text40713;"""Sick?"""
text40714;"""Kagome said with surprise, came closer, and touched my forehead."""
text40715;"""How did you manage to get sick?"""
text40716;"""I'm not going anywhere, get off me!"""
text40717;"""I had to cover my head with a pillow in order to not hear her anymore."""
text40718;"""I probably should have taken the bathroom first yesterday."""
text40719;"""Anyway, Kagome decided not to argue and left me in peace."""
text40720;"""…"""
text40721;"""When I woke up again, the clock read three in the afternoon."""
text40722;"""My fever seemed to be gone, and I generally felt refreshed and rested."""
text40723;"""I tried to listen to the surrounding sounds — the house was enveloped by a strange silence, even though Kagome was supposed to be back from school already."""
text40724;"""Moriyuki-san?"""
text40725;"""I walked into the kitchen, but nobody was there, either."""
text40726;"""Their room was empty as well."""
text40727;"""Sure, Kagome could have been held up for any number of reasons — after all, she was still a class representative, and teachers know nothing of what happens outside school grounds."""
text40728;"""I opened the fridge, looking for food and found a plate with <note=note126>tofu</note>."""
text40729;"""I didn't seem to remember it being there yesterday — had Kagome left something for me to eat?"""
text40730;"""Still, I was really hungry, so I ate the tofu without any second thoughts."""
text40731;"""Even if I'd had a fever in the morning, it was now miraculously gone."""
text40732;"""Maybe it was just due to exhaustion, not hyperthermia?"""
text40733;"""The memories of the previous night started to come back one after another like disorganized rows of medieval soldiers heading off for war, following the whims of their petty king."""
text40734;"""Why do decisions that seemed so simple the night before, become absolutely unbearable in the morning?"""
text40735;"""After I finished the tofu, I washed the dishes and paced around the kitchen."""
text40736;"""Would I be better off waiting for Kagome or acting on my own?"""
text40737;"""If I decided to release Ellie after all, was I supposed to tell Iwamura?"""
text40738;"""If things were to go completely wrong, they'd soon come for us…"""
text40739;"""Kagome had the right to know, right?"""
text40740;"""I was treating all these possibilities like they were something abstract, not directly concerning me."""
text40741;"""This was the only way I could maintain the determination to do what I had to."""
text40742;"""To imagine what's happening isn't happening to you — what could be easier…?"""
text40743;"""…"""
text40744;"""It was getting late, but neither Kagome nor Moriyuki-san had returned."""
text40745;"""What if…"""
text40746;"""The anxious thought, having once entered my mind, stuck there firmly — and I could no longer think of anything else."""
text40747;"""What if while I was sleeping, Ellie had managed to escape somehow?"""
text40748;"""Or the police, people from the Corporation, or some random person had come across her?"""
text40749;"""Or the owners of the warehouse returned?"""
text40750;"""Or…"""
text40751;"""But why had nobody come for me then?"""
text40752;"""I dashed to the hall and grabbed the phone."""
text40753;"""…"""
text40754;"""Kyosuke told me that Kagome sat through every class at school and then left."""
text40755;"""Everything seemed to be in order…"""
text40756;"""I looked out the window: my yard, the road, Himitsu's house — everything looked normal."""
text40757;"""And it seemed unbelievable that Kagome and her grandfather had been captured while I had been left to sleep."""
text40758;"""But doubt that has found the way to one's heart can be difficult to get rid of."""
text40759;"""According to the clock, only five had minutes passed, but it felt much longer for me."""
text40760;"""What if they decided that I wasn't going anywhere and they didn't need to hurry?"""
text40761;"""Then I had to run! <w>Right now, immediately!"""
text40762;"""In a fit of panic, I leapt out to the street, and froze."""
text40763;"""But run where? <w>And wasn't I being too hot-headed?"""
text40764;"""Of course, I could just wait, but if Kagome and her grandfather had been captured, the longer I waited, the more danger I was in."""
text40765;"""Although, there was a sure way to check what had really happened."""
text40766;"""I had to know whether Ellie was still there!"""
text40767;"""…"""
text40768;"""I carefully entered the back alley through the hole and walked to the station, constantly looking around."""
text40769;"""My paranoid delusions, only recently relenting, were once again hounding me."""
text40770;"""It wasn't that late, so the station was occupied by a crowd of tired Japanese people."""
text40771;"""The train would steadily spit out one group of people in order to take in another one, and the workers leaving the steel monster's belly looked a little happier than the ones only just preparing to become its dinner."""
text40772;"""I was swept up by the flow and felt a bit calmer with all the hussle."""
text40773;"""…"""
text40774;"""When we arrived at the station, night had already descended upon Tokyo."""
text40775;"""I was dressed warmer this time, so when I walked onto the street, breathing in a lungful the frosty, salt-filled air, I didn't feel a nasty shiver go down my spine."""
text40776;"""Kagome's burnt restaurant was just a five minute walk from my location, but I felt zero desire to look at the ashes at night."""
text40777;"""I turned my collar up and quickly walked towards the warehouses."""
text40778;"""…"""
text40779;"""Finding the right one without Kagome turned out to be no easy task."""
text40780;"""They all looked similar by default, and the darkness took it a step further, making them look like twin brothers."""
text40781;"""The warehouse looked exactly like it had last time."""
text40782;"""There wasn't a soul around, which already implied that Ellie was still there, in the depths of this grim building."""
text40783;"""I couldn't force myself to go in — as if knew something bad would happen. <w>But since I was there, it was too late to retreat!"""
text40784;"""…"""
text40785;"""Complete darkness surrounded me as soon as I entered the warehouse."""
text40786;"""There was no sound, no movement of air."""
text40787;"""There must have been mice and other critters — but they all seemed to be sleeping or, maybe, they just went silent when they heard my footsteps."""
text40788;"""I fumbled in the darkness, trying to find the place where Ellie had been last time."""
text40789;"""And I found her there after all!"""
text40790;"""The girl was asleep."""
text40791;"""I stopped, not knowing what to do next."""
text40792;"""Wake her up or just leave quietly?"""
text40793;"""I'd achieved my objective — found out that Ellie was <i>still there</i>."""
text40794;"""Plus I still felt ashamed to look her in the eyes and had nothing to say to her…"""
text40795;"""I turned around to leave this horrible place as soon as possible, but, blinded by the darkness, kicked an iron rod that responded with a piercing clang."""
text40796;"""Mmm…"""
text40797;"""Ellie stretched and opened her eyes."""
text40798;"""Who's there?"""
text40799;"""…"""
text40800;"""Nick, is that you?"""
text40801;"""I froze, trying not to breath."""
text40802;"""Nick…? I can see it's you."""
text40803;"""Maybe her eyes had adapted to the darkness over these days?"""
text40804;"""Nick, are you alone? Without that crazy bitch?"""
text40805;"""…"""
text40806;"""I still couldn't reply."""
text40807;"""Nick, untie me, I beg you! I know you aren't going along with her voluntarily."""
text40808;"""…"""
text40809;"""Ellie stopped for a moment and then said with a strain in her voice:"""
text40810;"""Untie me or you'll have to answer my grandfather!"""
text40811;"""We can forget it all here and now — and nobody will suffer, except for that bitch!"""
text40812;"""Yes, I had initially come here with the intention to free Ellie."""
text40813;"""But really, I was almost sure I wouldn't find her!"""
text40814;"""Unfortunately, it often turns out like this: you go to do the <i>right</i> thing with a grim look on your face, but deep down you hope everything has already been resolved without you somehow."""
text40815;"""Nick!"""
text40816;"""Ellie growled in a stranger's voice."""
text40817;"""I knew I'd find you here."""
text40818;"""A familiar voice came from behind me, making my heart drop."""
text40819;"""I turned around and saw Kagome's silhouette in the darkness, slowly approaching us like a ghost — sailing across the frozen space of the warehouse."""
text40820;"""You!"""
text40821;"""Ellie's cry turned into a squeal."""
text40822;"""Niko-san, we almost got our way, but you decided to mess everything up."""
text40823;"""What \""way\"" did you get?"""
text40824;"""I said with a strain in my voice."""
text40825;"""Kagome stopped in a spot of moonlight, wrapped her arms around herself and looked at me reproachfully."""
text40826;"""Niko-san…"""
text40827;"""But I immediately interrupted her."""
text40828;"""Maybe because I was afraid to hear what she was about to say."""
text40829;"""Where have you been the whole day? Where is Moriyuki-san?"""
text40830;"""Let me go, bastards!"""
