text2489;"""I woke up early, with a headache, the dry horrors, and a terrible feeling of the meaninglessness of existence."""
text2490;"""Good thing I always had aspirin in my medical kit (then again, that was the only thing in there in the first place)."""
text2491;"""After washing the pill down with a couple glasses of cold water, I figured that yesterday didn't really end too badly. <w>At least today I hadn't slept in all the way to lunch time."""
text2492;"""The memories started to return slowly."""
text2493;"""Viscous and heavy, they surfaced in my mind, bringing with them a tugging unease."""
text2494;"""I suddenly felt uncomfortable alone in this giant, empty house."""
text2495;"""I definitely needed to go to school! <w>At this rate, I might really get myself expelled!"""
text2496;"""It wasn't about my attendance, of course — I just desperately wanted to be among other people."""
text2497;"""I stepped out onto the street, the chilly wind immediately chasing away the last remnants of my hangover."""
text2498;"""It was still too early even for Himitsu. <w>Oh well, we'd talked yesterday."""
text2499;"""Although the \""early\"" part seemed to only apply to me — life in Tokyo was already in full swing: the office workers were on their way to work, clad in identical snow-white shirts, grocery stores and all kinds of shops were opening up, cheerful old women were striking up conversations with each other."""
text2500;"""I was walking down the street, enjoying life."""
text2501;"""I'd never noticed before that small things like these made the world a much more attractive place than I thought it was."""
text2502;"""Could anything really go wrong?"""
text2503;"""Fearing for my own safety, even my own life, made me realize I wasn't ready to change anything yet."""
text2504;"""Just up and return to the USSR? <w>No, that was absurd, it was the rambling of a drunken teenager!"""
text2505;"""But what was I supposed to do then? <w>Fight \""here and now\""?"""
text2506;"""Or just go with the flow? <w>After all, there was no way a life as wonderful as this could be senselessly cruel at the same time, was there?"""
text2507;"""The world turned its friendly smiling face to me, and my stomach responded with as friendly a rumble."""
text2508;"""And to think that when the morning had started even the thought of food had made me want to puke."""
text2509;"""I entered a small restaurant and happily ate a bowl of ramen."""
text2510;"""All my worries faded into the background, and hope glimmered in the distance."""
text2511;"""I was just getting all worked up about nothing — there was nothing scary really going on!"""
text2512;"""For a year and a half I'd been living as if in anabiosis, so now every little thing seemed like a problem of galactic proportions."""
text2513;"""If something really did happen to me — for example, if I received a visit from the police — I'd end up having a heart attack!"""
text2514;"""I just needed to calm down, wait it out, and all my problems would resolve themselves."""
text2515;"""And if not, I'd deal with them as they came!"""
text2516;"""Once I got to school I was swept up in the crowd of students. <w>I'd spent a good half an hour in the ramen shop, and it wasn't as early in the morning by then."""
text2517;"""Japanese, Americans, French, Russians…"""
text2518;"""Sometimes it seemed to me that my school was a little too international."""
text2519;"""It was a good thing, though — I didn't feel as alien among them as, for instance, sitting at a narrow counter on a low chair in a typical Japanese snack bar."""
text2520;"""Several guys shook my hand on the run, some girl even flashed me a smile."""
text2521;"""I recalled being in the same class as the girl last year but wouldn't be able to remember her name even if my life depended on it."""
text2522;"""I was close to saying I was happy, but..."""
text2523;"""At the lockers, I ran into Catherine."""
text2524;"""Hi."""
text2525;"""You're early today."""
text2526;"""She gave an unexpectedly polite response."""
text2527;"""Yeah, I skipped yesterday. Can't keep ditching school forever."""
text2528;"""Decided to get yourself together, really?"""
text2529;"""Catherine looked at me wide-eyed, then frowned."""
text2530;"""Oh, I see."""
text2531;"""She had that smile on her lips again."""
text2532;"""I ignored it and said simply:"""
text2533;"""Yeah, you know, so much has happened lately..."""
text2534;"""I may have been feeling fine but I couldn't hide my swollen face. <w>Especially not from Catherine."""
text2535;"""Well, so I... Oh enough already, what are you staring at me for? You know it all!"""
text2536;"""Emotions changed quickly on Catherine's face — the surprise gave way to indifference. <w>She lost interest."""
text2537;"""That's not what I... Or maybe that too."""
text2538;"""I don't want to fight anymore, I just think you have to understand my reaction, put yourself in my shoes or something..."""
text2539;"""What are you even talking about?"""
text2540;"""Catherine asked nonchalantly"""
text2541;"""About everything! Don't pretend you don't understand."""
text2542;"""Don't understand what?"""
text2543;"""I didn't even know how to talk to her anymore."""
text2544;"""Alright, you want me to understand you? I do now."""
text2545;"""Oh, here we go again!"""
text2546;"""Is that your way of mocking me?"""
text2547;"""Why would I be mocking you?"""
text2548;"""Well that's what I should be asking you! First you come back for no reason, then you transfer into my class and pretend like that's how it should be! Show at least a morsel of respect!"""
