text2051;"""I woke up late, it was already past noon."""
text2052;"""The house was quiet, too quiet really."""
text2053;"""I'd missed school again… <w>Oh well, to hell with it!"""
text2054;"""After all, my life was on the line now!"""
text2055;"""Or was I being overly dramatic?"""
text2056;"""I walked into the kitchen and stood there in a stupor. <w>My head felt heavy, thoughts jumbled together."""
text2057;"""I wanted to sleep a little longer, maybe just another ten hours!"""
text2058;"""A glass of cold water helped bring me to my senses."""
text2059;"""I looked at myself in the mirror. <w>Oddly enough, the black eye was gone."""
text2060;"""I checked all the doors and windows — they were locked securely, the way I had left them the night before."""
text2061;"""I found a note from Himitsu in the hall."""
text2062;"""\""I was worried…\"" blah blah, \""…will come by after school…\"", more blah-blah-blah."""
text2063;"""Thank you, but no thank you."""
text2064;"""This must have been the first time in my eighteen years alive I'd faced a situation like this."""
text2065;"""The move to Japan at an early age, the challenges of adaptation, the deaths of my parents…"""
text2066;"""All these had been tough, but they'd seemed more like fate than someone acting against me."""
text2067;"""This time was different — something was threatening me directly; someone was warning, cautioning me — sincerely or not."""
text2068;"""But who could possibly be interested in me?"""
text2069;"""Then it hit me."""
text2070;"""It was improbable that I personally would be of interest, but it might be about my parents."""
text2071;"""They had emigrated from the USSR after all, and they worked for Kobayashi Corporation."""
text2072;"""And the voice on the phone yesterday had been speaking Russian — the sound was altered, sure, but it was clearly unaccented."""
text2073;"""I didn't know exactly what my parents were working on, but it might have been something serious."""
text2074;"""A lump formed in my throat… work serious enough to kill for!"""
text2075;"""The most frustrating thing was that I knew nothing about it."""
text2076;"""Except, who was going to believe me?"""
text2077;"""I had to act fast!"""
text2078;"""I pulled out my dad's old address book and scanned through it for the numbers of his coworkers."""
text2079;"""A few I'd met, some I'd heard of… <w>In any case, anything was better than sitting and waiting."""
text2080;"""Good afternoon, my name is Nikolai Anokhin, and I…"""
text2081;"""No luck with the first dozen numbers."""
text2082;"""Some were no longer at their old jobs, others didn't pick up, one had even passed away."""
text2083;"""I turned the page."""
text2084;"""There was a number, written in my father's firm, even hand, and underneath it a name: Ichinose-san. <w>Ichinose… Ichinose…"""
text2085;"""I'd heard that last name before."""
text2086;"""Long dial tone... <w>One, two…"""
text2087;"""After ten, I was about to hang up when a familiar, elderly voice said on the other end:"""
text2088;"""Hello."""
text2089;"""At that point, I remembered — Ichinose-san used to visit frequently when I was younger."""
text2090;"""An ever polite, affable, good-natured old gentleman."""
