text1173;"""A hundred bells chimed with a hundred melodies in my head, announcing the morning."""
text1174;"""In that medley were the cheerful chirping of the birds, the construction on a neighboring street, the boisterous shouts of street vendors, the damned fan that hadn't quit humming for a second, and the grumpy muttering somewhere close by…"""
text1175;"""The fixed gaze of large green eyes, the pouting lips, and the two red braids… <w>Hold on!"""
text1176;"""This had already happened before!"""
text1177;"""I jumped out of bed, stared in bewilderment at Himitsu, and blurted out:"""
text1178;"""What day is it today?"""
text1179;"""Tuesday…"""
text1180;"""She replied, frightened."""
text1181;"""What's wrong?"""
text1182;"""Tuesday, huh? Alright, then… Tuesday it is then…"""
text1183;"""I scanned the room meticulously."""
text1184;"""The open notebook I had tried doing my homework in the night before was still in the same spot."""
text1185;"""Which meant that everything was fine."""
text1186;"""It just felt like tomorrow hadn't come."""
text1187;"""What do you mean?"""
text1188;"""Well, like when you wake up, and today is still yesterday, like in a sci-fi novel."""
text1189;"""You read too many of those."""
text1190;"""Himitsu laughed."""
text1191;"""Things did seem to be running their normal course."""
text1192;"""Except, I now became aware of a peculiar smell. <w>I sniffed the air."""
text1193;"""Is that…?"""
text1194;"""Yes, well… I prepared breakfast ahead of time."""
text1195;"""A big pot of borscht sat on the stove."""
text1196;"""Good Lord, but why?"""
text1197;"""Didn't you ask for some yesterday?"""
text1198;"""No, I didn't. I just mentioned it in passing. It was a joke."""
text1199;"""Well, you know what!"""
text1200;"""She said menacingly."""
text1201;"""You're going to have to eat this joke now!"""
text1202;"""Soup for breakfast — now, that was certainly unorthodox."""
text1203;"""Himitsu had outdone herself this time."""
text1204;"""Suppose yesterday I'd said something about foie gras and a 1978 Château Margaux. Would they be awaiting me now too?"""
text1205;"""In any case, the borscht tasted quite good. <w>Granted, it wasn't exactly a traditional recipe."""
text1206;"""Well?"""
text1207;"""Himitsu was sitting across from me, looking at me intently."""
text1208;"""Why aren't you eating?"""
text1209;"""I'm waiting to hear what you think."""
text1210;"""Oh, yeah, sorry. It's delicious."""
text1211;"""Really?"""
text1212;"""She didn't believe me."""
text1213;"""Yes, yes, really! Why wouldn't it be?"""
text1214;"""Himitsu tried the borscht."""
text1215;"""True enough."""
text1216;"""Now, don't you dare complain about my cooking again!"""
text1217;"""When did I ever complain? You just don't get my humor!"""
text1218;"""I do get it…"""
text1219;"""I thought it was just some lighthearted banter, but Himitsu didn't look her usual self."""
text1220;"""Every so often, a shadow of sadness passed over her face."""
text1221;"""Did something happen?"""
text1222;"""No, what about you?"""
text1223;"""What about me?"""
text1224;"""At that moment, the events of the previous day flashed before my eyes."""
text1225;"""The surprise awakening and the borscht had temporarily made me forget about Catherine and the note."""
text1226;"""Kyosuke must have already told Himitsu everything."""
text1227;"""Everything's fine. Just a bit unexpected."""
text1228;"""Don't worry, I'll be alright."""
text1229;"""Good, if you say so…"""
text1230;"""She smiled."""
text1231;"""Let's go, or we'll be late for school!"""
text1232;"""…"""
text1233;"""We exchanged only a few words along the way."""
text1234;"""Somehow, we just couldn't find a suitable subject for conversation."""
text1235;"""I didn't want to tell Himitsu about the note just yet, and she probably hadn't had anything happen to her overnight that was worth sharing."""
text1236;"""Sure, I could've talked about some random stuff, but that wasn't my thing."""
text1237;"""Finally, we reached the school."""
text1238;"""No incidents today, I hope."""
text1239;"""I hemmed."""
text1240;"""Alright, see you."""
text1241;"""Don't sleep in class!"""
text1242;"""Himitsu smiled and headed for her classroom."""
text1243;"""…"""
text1244;"""Okay, now I had to think of a way to snag Catherine's notebook without anyone noticing."""
text1245;"""I hoped she'd written something in it. <w>Preferably in Japanese!"""
text1246;"""I was walking down the hallway, lost in thought, when someone called my name:"""
text1247;"""Anokhin-kun, hold it there!"""
text1248;"""The school principal, what was his name…?"""
text1249;"""Yes, <note=note14>Kiyama-sensei</note>, what is it?"""
text1250;"""Follow me to my office, please."""
text1251;"""But class is about to start…"""
text1252;"""I protested like this sort of thing was something new to me."""
text1253;"""It won't take long."""
text1254;"""A wiry old man in his seventies (maybe even older), Kiyama-sensei was always cloyingly polite and cold."""
text1255;"""On top of that, he dressed and carried himself in a strictly European manner."""
text1256;"""I'd always been shocked by how devoted some Japanese people were to the Western lifestyle and culture."""
text1257;"""I could think of any number of sayings on this subject, along the lines of \""To thine own self be true…\"""""
text1258;"""Although, here, this had become something of a tradition in its own right. <w>This was, after all, an elite school."""
text1259;"""What's the issue, exactly?"""
text1260;"""Anokhin-kun, please come along!"""
text1261;"""Well, naturally, he wasn't going to reprimand me in the middle of the hallway, in view of the entire school, was he?"""
text1262;"""We went into his office, but someone was already there."""
text1263;"""Huh! Well, if it isn't <note=note15>ojou-sama</note> herself!"""
text1264;"""Standing next to the principal's desk was, in fact, \""Ellie-sama.\"""""
text1265;"""Ah, the boor from yesterday!"""
text1266;"""She seemed equally surprised to see me here."""
text1267;"""Yesterday's cafeteria incident came back to me in vivid detail."""
text1268;"""The madam did give me a kerchief, in the end… <w>To wipe myself."""
text1269;"""And I tossed it into the dirty laundry at home. <w>Whoops… I needed to return it."""
text1270;"""Let me guess: you're a frequent visitor here?"""
text1271;"""She asked sarcastically."""
text1272;"""Well I certainly didn't expect to find myself groveling at your grace's feet today!"""
text1273;"""That will be all, Kobayashi-san."""
text1274;"""Kobayashi… <w>That last name sounded familiar."""
text1275;"""Ellie bade the principal a polite farewell and walked past me, shooting me an angry look."""
text1276;"""So, Anokhin-kun, do you know why you're here?"""
text1277;"""I've got a couple theories…"""
text1278;"""The principal sighed and gave me a sad look from behind his glasses."""
text1279;"""Anokhin-kun, I understand that Japanese culture is alien to you. But, here, at this school, we have students of every nationality. We endeavor to provide all of them with the best opportunities."""
text1280;"""In return, we expect an appropriate level of respect and adherence to the school rules."""
text1281;"""Here we go…"""
text1282;"""I think you ought to understand this, especially considering your situation…"""
text1283;"""What about my situation?"""
text1284;"""Let's not make this personal now!"""
text1285;"""No, what I meant was…"""
text1286;"""Embarrassed, he removed his glasses and began wiping them slowly with a special cloth."""
text1287;"""I meant to say that we make no distinctions between our students. The rules are the same for everyone."""
text1288;"""I understand."""
text1289;"""In that case, you must also understand that you can't just skip classes for no reason."""
text1290;"""He put his glasses back on and gave me a hard look"""
text1291;"""And, speaking of your attendance record…"""
text1292;"""I understand…"""
text1293;"""If you understand, why do you keep skipping classes?"""
text1294;"""I…"""
text1295;"""Do you know who sponsors our school?"""
text1296;"""I shrugged."""
text1297;"""Kobayashi Corporation. This name does mean something to you, does it not? The company's president himself is chairman of our school's board of trustees. The centuries-old traditions…"""
text1298;"""At that point, I tuned him out."""
text1299;"""Kobayashi Corporation and Kobayashi Ellie…"""
text1300;"""Things were adding up. Interesting!"""
text1301;"""I wondered: Would she still be the school queen if she had been born into an ordinary family?"""
text1302;"""A family like Iwamura's, for instance…"""
text1303;"""Anokhin-kun, what's that smirk for? Did I say something funny?"""
text1304;"""I'm very sorry, Kiyama-sensei! This will not happen again!"""
text1305;"""I bowed to the ground."""
text1306;"""Alright, alright, that's enough..."""
text1307;"""The old man apparently hadn't been expecting this degree of repentance from me."""
text1308;"""I have seen the error of my ways, and I promise this will never happen again!"""
text1309;"""Well, that's the most important thing, the fact that you understand… And don't let it happen again…"""
text1310;"""Very well, go now, or you'll be late for class!"""
text1311;"""Thank you very much! I'm going now!"""
text1312;"""I formally took my leave and marched out of his office."""
text1313;"""…"""
text1314;"""So why didn't you tell me that this Ellie-sama of yours is a Kobayashi?"""
text1315;"""There were still a couple minutes left before the beginning of the lesson."""
text1316;"""I did tell you."""
text1317;"""No, you didn't! You said her grandfather was the chairman of the board of trustees, as if I'm supposed to know who the chairman is!"""
text1318;"""That's the problem — you never know anything. Anyway, why do you ask?"""
text1319;"""I got called into the principal's office just now…"""
text1320;"""For skipping class?"""
text1321;"""Why else?"""
text1322;"""At that moment, the bell rang."""
text1323;"""…"""
text1324;"""Only now did I remember Catherine."""
text1325;"""Her seat was behind me, so I couldn't watch her constantly."""
text1326;"""Was she writing anything down? <w>How was I going to grab her notebook unnoticed, anyway?"""
text1327;"""Surprisingly, I was hardly at all anxious."""
text1328;"""Sleep had cleared my mind, and I found the whole situation more intriguing than troubling."""
text1329;"""The closing bell finally rang."""
text1330;"""Catherine got up and left the classroom."""
text1331;"""This was my chance!"""
text1332;"""I slowly approached her desk, trying to look as inconspicuous as possible."""
text1333;"""I glanced around. <w>My classmates were all minding their own business."""
text1334;"""I leaned down, opened the notebook, flipped through the pages…"""
text1335;"""No, the handwriting was completely different!"""
text1336;"""But how? Why?"""
text1337;"""Sure, I had some issues with Japanese characters, but this much was obvious — Catherine did not write yesterday's note."""
text1338;"""Anokhin-kun!"""
text1339;"""I stood at attention."""
text1340;"""Caught, exposed, disgraced…"""
text1341;"""Go to the teachers' room with Iwamura-san and bring the printouts for the next lesson."""
text1342;"""That was close."""
text1343;"""I looked at Iwamura. <w>She stood nearby, staring indifferently out the window."""
text1344;"""Right now, I only wanted to get out of the classroom as quickly as possible."""
text1345;"""Uh, hi. Well, should we get going?"""
text1346;"""I can go alone."""
text1347;"""She didn't even look in my direction!"""
text1348;"""But we were told to go together."""
text1349;"""I'll manage by myself."""
text1350;"""Under different circumstances, I would have gladly agreed with her."""
text1351;"""Listen, I understand and all, but I've already been to the principal's office today, and I'm not burning with a desire to go back."""
text1352;"""Suit yourself."""
text1353;"""Iwamura shrugged and headed toward the door."""
text1354;"""…"""
text1355;"""The hallways were unexpectedly empty."""
text1356;"""It was as if the students were hiding away in anticipation of something."""
text1357;"""Iwamura walked in silence."""
text1358;"""This was how she was acting, after I'd defended her a day earlier!"""
text1359;"""She was probably mad that I didn't help her yesterday."""
text1360;"""The awkward silence desperately demanded a conversation to break it."""
text1361;"""So, do you have to… do this often?"""
text1362;"""I couldn't think of anything better to say."""
text1363;"""She raised her eyes and looked at me in surprise. <w>That was a first."""
text1364;"""So, I had achieved the desired effect after all."""
text1365;"""Well, of course — I'm the class president."""
text1366;"""Oh, yeah, right. Sorry…"""
text1367;"""Silence again."""
text1368;"""It's just that we've never really talked. I don't even know your first name."""
text1369;"""Why do you need to?"""
text1370;"""It's only natural! Here, I'm Nikolai."""
text1371;"""This visibly embarrassed Iwamura, who seemed to be hesitating with her answer."""
text1372;"""In Japanese culture, addressing someone by their first name is a sign of close, possibly vulgar familiarity. <w>This was especially true in our case."""
text1373;"""But I didn't bother with all these conventions."""
text1374;"""Kagome…"""
text1375;"""She said quietly."""
text1376;"""What, really?"""
text1377;"""A loud burst of laughter escaped my lips, spooking several passing girls, who went as far around us as they could."""
text1378;"""What's so funny?"""
text1379;"""Kagome frowned."""
text1380;"""Nothing, it's just… Well, you know, it's a <note=note16>weird name</note>."""
text1381;"""No weirder than yours!"""
text1382;"""What, what's wrong with my name? It's a normal name. Nikolai. Nickolas, if you prefer, or Nick."""
text1383;"""You're all the same."""
text1384;"""She was starting to get worked up, it seemed."""
text1385;"""Who's \""we\""? <note=note17>Gaijin</note>?"""
text1386;"""No… The local morons."""
text1387;"""How rude!"""
text1388;"""Kagome snorted and turned away."""
text1389;"""Listen, do you have a problem with me?"""
text1390;"""I think <i>you</i> have a problem."""
text1391;"""Oh, really? And what is it, I'm curious?"""
text1392;"""Who's that new foreigner?"""
text1393;"""I opened my mouth in surprise."""
text1394;"""Why would she be asking about that?"""
text1395;"""Why?"""
text1396;"""You've been staring at her nonstop for two days now."""
text1397;"""Have you been spying on me?"""
text1398;"""I'd have to be blind not to notice."""
text1399;"""She responded, unfazed."""
text1400;"""That's… that's really none of your business."""
text1401;"""Of course it's not."""
text1402;"""Kagome smirked."""
text1403;"""But neither is my life any of yours! So why are you prying?"""
text1404;"""She had a point…"""
text1405;"""Say she's someone you used to know"""
text1406;"""We knew each other at one point — we were in the same class."""
text1407;"""I'd say you take an unhealthy interest in your old acquaintances."""
text1408;"""Say the two of you used to date"""
text1409;"""We… We were in a relationship at one point."""
text1410;"""Kagome's facial expression was hard to read, and she remained silent."""
text1411;"""Say you don't know her"""
text1412;"""She's nobody… I don't know… It doesn't matter!"""
text1413;"""I see…"""
text1414;"""Kagome drawled. She clearly didn't buy it."""
text1415;"""Why did you bring her up anyway?"""
text1416;"""It's not every day that we have a new student in our class. And such a striking foreigner at that."""
text1417;"""I'm a foreigner too, you know."""
text1418;"""She looked me up and down, snickered, and said:"""
text1419;"""Yeah, sure."""
text1420;"""I knew it!"""
text1421;"""Not only would my face not pass as Japanese, but now I was being denied the title of a proper gaijin as well!"""
text1422;"""Are you always like this?"""
text1423;"""I was starting to lose my temper."""
text1424;"""We've arrived. Wait here."""
text1425;"""Hey…"""
text1426;"""Just in time, too, before I could open my mouth."""
text1427;"""Kagome went into the teachers' room, and before I knew it, she was back with a large stack of paper."""
text1428;"""Carry it."""
text1429;"""What, all of it?"""
text1430;"""I couldn't see any way to carry the heap comfortably."""
text1431;"""What if we each carry half?"""
text1432;"""Didn't you, yourself, volunteer to come along?"""
text1433;"""No I didn't! The teacher sent me, if you recall."""
text1434;"""Fine, give it here."""
text1435;"""Kagome attempted to take all of the papers from me at once."""
text1436;"""No way, that won't do either."""
text1437;"""Which of us looked more pathetic now?"""
text1438;"""Spurred on by wounded pride, I walked fast, so the return trip took considerably less time."""
text1439;"""…"""
text1440;"""I dropped the mountain of papers onto the teacher's desk with a thud, while Kagome took her seat and returned to her usual window gazing."""
text1441;"""I guess no one deserves to be bullied, but man, I could almost understand those punks from yesterday!"""
text1442;"""…"""
text1443;"""Judging by the clock, the bell was less than a minute away."""
