text20782;"""It was probably a good thing that Ellie and I met right after school and went to the club together."""
text20783;"""Otherwise, I would've died of anxiety."""
text20784;"""Nick, you look so pale…"""
text20785;"""She came closer and gently touched my forehead."""
text20786;"""The guitars, our equipment, and several bags with stuff lay against the wall."""
text20787;"""All of it had been brought by her guards, which itself looked pretty weird."""
text20788;"""The others members appeared soon enough."""
text20789;"""Alright, so, we go second, a bit after seven."""
text20790;"""Mhm."""
text20791;"""Let's get inside, then? The sound guy asked us not to be late for the sound check."""
text20792;"""…"""
text20793;"""My bass sounded completely different on stage compared to our rehearsal studio, different even from how I remembered hearing it from the hall of this same club!"""
text20794;"""I told Ishida about it but he just shrugged."""
text20795;"""Don't worry, that's normal. You don't want them to turn the speakers on us so we go deaf, right?"""
text20796;"""I guess not…"""
text20797;"""It was much easier to get myself together than I'd expected."""
text20798;"""Despite the jittering, my fingers remembered each part, and sometimes seemed to start playing all on their own, bypassing my mind."""
text20799;"""…"""
text20800;"""We waited in the dressing room until the first band finished the introduction, and then finally it was time for Z FEEL-Z to take the stage."""
text20801;"""Don't worry Nick, everything's going to be fine!"""
text20802;"""I'm not worried…"""
text20803;"""Alright, I am. But I'm fine."""
text20804;"""For luck!"""
text20805;"""She kissed me lightly and ran ahead."""
text20806;"""…"""
text20807;"""There were way more people in the hall than I'd thought."""
text20808;"""And the club seemed to have grown in all three dimensions — the far end having floated off somewhere into the distance beyond the haze of cigarette smoke."""
text20809;"""The audience was looking at us impatiently, not having heard what they'd expected from the first band."""
text20810;"""The silence was dragging on — Ellie was having issues with her microphone."""
text20811;"""But finally she sorted it out and loudly greeted the hall:"""
text20812;"""Hello everyone! I hope this will be a fun evening for you all! We're Z FEEL-Z!"""
text20813;"""Mitsuyoshi started the count, and the music took over my entire being."""
text20814;"""What I felt during rehearsal and up on stage were like two entirely different states of matter."""
text20815;"""<i>Back there</i> I'd been something hard, inert, highly resistant to any interaction, and I had to put tremendous effort into every note I played."""
text20816;"""But <i>here</i> I seemed to have cast off my physical self — and the music flowed by itself."""
text20817;"""Just a single glance at the bass was enough to know what sound it was going to make next."""
text20818;"""I looked at Ellie — she'd transformed completely. The girl with the guitar looked like a stranger to me, radiating enough energy to illuminate the hall better than any stage light in the world."""
text20819;"""Coming closer, I could feel the heat coming off from her."""
text20820;"""I found myself thinking that for a while I'd been paying zero attention to my bass, simply playing, immersed in the music."""
text20821;"""And then the first song came to its end, and the club gave us a moderate round of applause."""
text20822;"""Thank you!"""
text20823;"""Ellie shouted into the microphone, and we started the next song without a pause."""
text20824;"""Ishida wasn't the most expressive guitarist in the world, but he still shook his head to the beat in all the right places, twirling and bouncing around."""
text20825;"""Meanwhile I just stood still and tried to play my part as correctly as possible."""
text20826;"""Eventually, I got bored of that — I slowly approached Ishida and leaned forward together with the bass."""
text20827;"""He understood my silent request and immediately began swaying back and forth, waving his guitar like a paddle."""
text20828;"""I'd seen something like this at concerts with western rock bands, but just a moment earlier I would have never imagined trying it."""
text20829;"""The feeling of lightness and freedom was intoxicating."""
text20830;"""We started playing the third track, and all my senses sharpened — I could feel the strings vibrating, see the flashes of the drum beats, smell the guitar solo."""
text20831;"""Sweat ran down my forehead and got in my eyes, but I didn't care."""
text20832;"""My perception was so amplified that I felt every note with my spinal cord, but at the same time I only now realized that I'd long stopped looking at the audience."""
text20833;"""In the entire universe, there was only this stage and the other four people standing on it."""
text20834;"""We were performing for the planets, flying through clusters of galaxies, saling over waves of dark matter, racing against background radiation."""
text20835;"""The fourth piece was the song that I could never manage well enough when we'd practiced it, so I had to return to Earth to focus on my playing."""
text20836;"""But to my surprise my fingers danced up and down the neck effortlessly like the tentacles of an octopus."""
text20837;"""…"""
text20838;"""We played five songs, said goodbye to the audience that had treated us warmly but without a storm of applause, and returned to the dressing room."""
text20839;"""See, and you were worried!"""
text20840;"""Ellie wiped the sweat off her forehead and greedily downed a bottle of water."""
text20841;"""…"""
text20842;"""I couldn't come up with anything to say and grabbed one of the many beers that were on the table."""
text20843;"""Ellie looked at me with surprise but said nothing <seq el_smile>and just smiled."""
text20844;"""I'll also say that everything went… better than I expected."""
text20845;"""Ah, so you didn't think highly of Nick to begin with, did you?"""
text20846;"""Mitsuyoshi teased him."""
text20847;"""I never said that!"""
text20848;"""Ishida got mad."""
text20849;"""Relax, it's a joke!"""
text20850;"""The atmosphere in the room was celebratory, but the concert was far from over — there were three more bands performing after us."""
text20851;"""Do you want to listen to the others?"""
text20852;"""Why not?"""
text20853;"""I shrugged."""
text20854;"""You can go first, I'll catch up"""
text20855;"""Ellie said, going through her handbag."""
text20856;"""We walked to the hall right when the next band appeared on stage."""
text20857;"""Dragons of Fury."""
text20858;"""Mitsuyoshi whispered in my ear."""
text20859;"""What?"""
text20860;"""Dragons of Fury. That's the name of the band."""
text20861;"""Dumb name."""
text20862;"""I scoffed, but none of the guys shared my mood."""
text20863;"""The Dragons were playing heavier music than we had, and were five to ten years older than us as well."""
text20864;"""And the audience clearly liked them better."""
text20865;"""Apparently, the organizers had chosen the order the bands played in based on popularity."""
text20866;"""An hour earlier, something so <i>unfair</i> would've made me furious, but now I just felt proud of myself and Z FEEL-Z."""
text20867;"""When you've given it your all, you don't care so much about not making it into the Guinness Book of Records that day."""
text20868;"""We were standing at the bar, idly sipping beer, but Ellie still hadn't returned from the dressing room."""
text20869;"""Ellie's taking her time."""
text20870;"""I got a little anxious."""
text20871;"""Don't hurry her. She always needs some time alone to recover after a concert."""
text20872;"""She always gives it her all…"""
text20873;"""Mitsuyoshi added."""
text20874;"""But there was something disingenuous about the way they said it, like they were trying to cover for a fellow drinker in front his wife as she looked for him."""
text20875;"""You're not telling me something, guys."""
text20876;"""Like what?"""
text20877;"""Ishida asked calmly but still looked away."""
text20878;"""Like… I don't know."""
text20879;"""I looked at Tokyo Rider, but his ever-present, even indoors, sunglasses made his expression unreadable."""
text20880;"""I'll go and check."""
text20881;"""Nick…"""
text20882;"""Ishida raised his hand to stop me, but then sighed deeply and stepped aside."""
text20883;"""Something was wrong, I could feel it."""
text20884;"""And it wasn't even that she wouldn't come out for so long."""
text20885;"""Ellie had been in the dressing room alone for forty minutes or so — the entire performance of the Dragons of Fury."""
text20886;"""But that was enough…"""
text20887;"""I opened the door and saw her sitting on the floor in a sort of unnatural pose."""
text20888;"""Ellie?! What happened?"""
text20889;"""Hi, Nick… I was about to go join you guys, but then I felt a bit dizzy…"""
text20890;"""Ellie said in a weak voice."""
text20891;"""I jumped to her and tried to help her stand up, but she pushed me away."""
text20892;"""Everything's fine…"""
text20893;"""She was slurring her words and looked anything but <i>fine</i>!"""
text20894;"""Pale face, dilated pupils, arms hanging powerlessly from her body."""
text20895;"""Do you feel okay?"""
text20896;"""No, Nick, I feel great…"""
text20897;"""And then I realized."""
text20898;"""How much did you take?"""
text20899;"""Just a bit…"""
text20900;"""Sorry."""
text20901;"""She suddenly started crying."""
text20902;"""I promised you I wouldn't do it anymore, but I was so worried, I couldn't help it."""
text20903;"""I'm going to call an ambulance!"""
text20904;"""I dashed across the room, looking for a phone that most likely wasn't there."""
text20905;"""Wait, don't. Everything will be alright. Just let me rest."""
text20906;"""How can I <i>just</i> watch you die!?"""
text20907;"""Everything's going to be fine… I promise."""
text20908;"""She tried to smile and failed miserably."""
text20909;"""Ellie, how much did you take?"""
text20910;"""Everything I had."""
text20911;"""And how much did you have, God damn it?!"""
text20912;"""Nick, don't be mad. I love you."""
text20913;"""What does love have to do with it!? You can't love me if you're dead!"""
text20914;"""I was shouting at her, even though deep inside I understood right now it was useless."""
