text13552;"""The alarm forcefully tore me out of Morpheus' embrace."""
text13553;"""I didn't remember setting it. <w>Himitsu couldn't have…"""
text13554;"""In any case, Michael was expecting me at school — luckily I hadn't overslept, although I didn't have the time for breakfast."""
text13555;"""…"""
text13556;"""The center of attention in my classroom was Kobayashi Ellie, standing almost in its doors and turning her beautiful head left and right, clearly annoyed, waiting for someone."""
text13557;"""Aha!"""
text13558;"""She exclaimed when I came closer."""
text13559;"""As if on command, dozens of eyes stared at me."""
text13560;"""Not here."""
text13561;"""I walked over to her, grabbed her by the arm, and took her away from the classroom. <w>Ellie didn't resist."""
text13562;"""We went to the roof — and it was only there that I let her go, noting in my head how comical the situation was."""
text13563;"""But this wasn't the time for sitcoms: right now, Ellie was the only person who could help me."""
text13564;"""Sorry I did that, but we shouldn't be seen together any more than necessary. It'll be safer... for Catherine."""
text13565;"""Catherine Smatherine! I didn't ask you to drag me into your drama! And now with those photos…"""
text13566;"""She grew embarrassed — it was clear she found it difficult to talk about the drugs."""
text13567;"""I didn't think you were like this"""
text13568;"""We weren't friends, even calling us acquaintances would be a stretch, but for some reason those words really got to me."""
text13569;"""You would've done the same in my place. Not to mention it's all your grandfather's fault."""
text13570;"""Ah yes, of course…"""
text13571;"""Ellie flung her hands up and turned away."""
text13572;"""Am I wrong?"""
text13573;"""Maybe you aren't…"""
text13574;"""Do you want to tell me something?"""
text13575;"""I… talked to my grandfather."""
text13576;"""You must understand that I don't discuss kidnappings with him every day — or any kind of similar topic."""
text13577;"""And how do you even know?! What if it's all a misunderstanding?"""
text13578;"""You were the one who heard him talking on the phone."""
text13579;"""I did, sure, but…"""
text13580;"""She closed her eyes and let out a deep sigh."""
text13581;"""In short, I had to really press him and even compromise on some stuff to get the information you need."""
text13582;"""I hope it wasn't too inconvenient for you."""
text13583;"""I said caustically, but Ellie didn't seem to notice the sarcasm."""
text13584;"""Well, you know, I had to agree to…"""
text13585;"""Don't. I really don't care."""
text13586;"""Huh?"""
text13587;"""Really, who'd care about my life!"""
text13588;"""Even if you don't care, I had to lie through my teeth: that she's my friend, that I'm really worried and can't sleep over it…"""
text13589;"""I don't doubt you can improvise."""
text13590;"""She pouted, the expression making her look very cute."""
text13591;"""In the end, grandfather said your Catherine was kidnapped by Japanese intelligence!"""
text13592;"""And how does that fit in with your story that he was giving orders to have her taken somewhere?"""
text13593;"""How would I know?"""
text13594;"""Ellie was definitely telling the truth — or, at least, retelling her grandfather's words."""
text13595;"""Will you get off my back now?"""
text13596;"""If it was only about me…"""
text13597;"""I stopped myself."""
text13598;"""Even if I didn't agree with Michael on everything, tugging the rope in a different direction was a bad idea."""
text13599;"""Thanks for trying, but this isn't the Olympics and you aren't getting anything for participation. All that matters is the result, which in this case is Catherine's release."""
text13600;"""And what if my grandpa has nothing to do with this? What else can I do?! Are you going to destroy my life even if I can't help you at all?!"""
text13601;"""She shouted."""
text13602;"""Well, for starters, nobody made you… take drugs."""
text13603;"""I wanted to use a stronger word, but restrained myself."""
text13604;"""You really aren't any different from the rest! All anyone wants from me is money…"""
text13605;"""But I don't want your money."""
text13606;"""Money, influence, power — what's the difference? Call it whatever you want, it's the same thing."""
text13607;"""At least I don't have any ulterior motives."""
text13608;"""You probably believe that, too."""
text13609;"""Ellie smirked sadly."""
text13610;"""What about your friend? How much do you trust him?"""
text13611;"""Michael…"""
text13612;"""I started talking but stopped short."""
text13613;"""Why the hell would I make excuses to her?"""
text13614;"""This girl was just playing on my sense of guilt, and even if she was right, Catherine's life was still more important to me than Kobayashi Ellie's morals!"""
text13615;"""Michael is worried about Catherine too."""
text13616;"""Anyway, I've done everything I could!"""
text13617;"""She said angrily, crossed her arms over her chest, and turned away from me, clearly indicating that she wasn't going to back down."""
text13618;"""Yeah, I clearly lacked confidence without Michael. <w>I was starting to regret I hadn't brought him with me"""
text13619;"""But this was about Katya!"""
text13620;"""And I didn't want him to be the one to save her in the end."""
text13621;"""I think you really want to help, but you don't know how."""
text13622;"""Want?"""
text13623;"""Do I have a choice?"""
text13624;"""There's always a choice…"""
text13625;"""Yeaaaah? Then why don't you all get the fuck out of my life?"""
text13626;"""The more I looked at her the more I recognized myself in her."""
text13627;"""And that realization made all my anger somehow disappear."""
text13628;"""Why do you think I could get anything out of grandpa? Even if he's the one to blame, if he won't agree to release your friend, then what?"""
