text13060;"""I woke up at sunrise without an alarm bell."""
text13061;"""I'd say I hadn't felt that rested and full of energy for a long while."""
text13062;"""Maybe it was just a burst of energy before a battle — when preparing for a hard fight, you either get yourself together or hide in a dark corner where your enemies won't find you."""
text13063;"""My lifted spirits didn't benefit me in and of themselves though — I was in the same dead end as yesterday."""
text13064;"""And the only person I could ask for help was… <w>well, yeah, Catherine's mother again!"""
text13065;"""It was stupid to think I'd get anything more tangible from her this time, but I didn't have much choice but to be a broken record."""
text13066;"""I was shuffling from foot to foot in front of the door of her apartment and casting glances at my watch every five seconds hoping that the hand would move faster."""
text13067;"""Wasn't it too early? <w>What if I wake up Mrs Winters, she'd be in a bad mood and, consequently…"""
text13068;"""But the time for niceties had long passed, and nobody was going to be nice to me anyway."""
text13069;"""I confidently pressed the buzzer and, after a minute, heard a sleepy voice:"""
text13070;"""That you, Nikolai?"""
text13071;"""Yes, we need to talk."""
text13072;"""No doubt."""
text13073;"""She sighed and opened the door."""
text13074;"""When I walked out of the elevator and entered the apartment, Catherine's mother was already dressed and had even put on a minimal amount of makeup, although her hair was still messy after the night's sleep."""
text13075;"""Overall, she looked pretty amusing, and I couldn't help but smile."""
text13076;"""Sorry I haven't rolled out the red carpet."""
text13077;"""Excuse me, but I need to discuss something urgent!"""
text13078;"""You always do."""
text13079;"""She said skeptically and looked around, like a short-sighted person searching for their glasses."""
text13080;"""Mind if I make myself some coffee?"""
text13081;"""Sure."""
text13082;"""Do you want some?"""
text13083;"""No, thank you."""
text13084;"""She went to the kitchen, leaving me alone in the living room."""
text13085;"""On the way here I had rehearsed everything I wanted to tell her in my head many times over, prepared to blurt it out at once, in a single breath — and now Mrs Winters just waved all my confidence away with a single hand gesture."""
text13086;"""She was gone for a few minutes, but to me they seemed like hours."""
text13087;"""Catherine's mother returned with a big steaming mug in her hands, sat on the sofa,<seq mrs_hands4> crossed her legs, and looked at me expectantly."""
text13088;"""So, what do you want to talk about this time?"""
text13089;"""I know that Catherine was kidnapped by people from the Corporation!"""
text13090;"""I blurted out."""
text13091;"""Is that so? And where did you get this information from?"""
text13092;"""From… reliable sources!"""
text13093;"""However you looked at it, Kobayashi Ellie could hardly be called a <i>reliable source</i>, but on the other hand, she was the last person who had any reason to lie to me."""
text13094;"""And what are those sources, if I may ask?"""
text13095;"""I'm sure you guarantee the anonymity of your sources in the CIA — so I hope you'll understand my desire to keep hers."""
text13096;"""<i>Hers</i>, is it?"""
text13097;"""I bit my lip."""
text13098;"""Although my slip only reduced the number of potential informants to sixty million people."""
text13099;"""It doesn't matter! She at least has no reason to lie to me."""
text13100;"""And I do?"""
text13101;"""I only then noticed that Mrs Winters was acting unusually serious, without even a shadow of sarcasm."""
text13102;"""I think so."""
text13103;"""Well, Nikolai, let's say you're right."""
text13104;"""She said after a pause."""
text13105;"""But how does it help us?"""
text13106;"""Don't you think that I, at least, had the right to know the truth?"""
text13107;"""Well, now you do.<seq mrs_hands1>"""
text13108;"""She responded phlegmatically and took a sip of her coffee."""
text13109;"""I'm really wondering — don't you feel ashamed at all?"""
text13110;"""Should I?"""
text13111;"""Alright, it's obviously too late to educate you."""
text13112;"""Suddenly, I felt a surge of confidence — perhaps because I knew I was right."""
text13113;"""I didn't come here to point fingers, although I don't understand how you can be so calm knowing that your daughter has been kidnapped."""
text13114;"""Or, maybe, you're hiding something else from me?"""
text13115;"""I've already told you everything I deemed necessary."""
text13116;"""Think about it, Nikolai, even if things are so bad… hypothetically… How could you help?"""
text13117;"""Maybe you used to be a marine, or you have some connections, or a position in the government?"""
text13118;"""Maybe you have significant financial resources?"""
text13119;"""Well, Nikolai, how can you <i>help</i>?"""
text13120;"""Do you see everyone just as how they can benefit you? Catherine must not be very important then!"""
text13121;"""Sheryl Winters' face changed."""
text13122;"""If I'm not running all over Tokyo, I don't care?"""
text13123;"""What's the point of all your flailing around? Has it helped Catherine at all? I see only one result so far. Or saw, rather."""
text13124;"""I realized she meant Catherine's pregnancy and felt disgusted — I wanted to respond with something explicit, but, in the end, it'd only make things more complicated."""
text13125;"""I agree I haven't always done the right thing, but does that mean I deserve this treatment?"""
text13126;"""Catherine's mother only scoffed in response and gripped her mug tighter, warming her hands."""
text13127;"""Fine, I realize that arguing with you won't get me anywhere."""
text13128;"""Thank you."""
text13129;"""She hemmed."""
text13130;"""But I'm still waiting for answers to my questions."""
text13131;"""Nikolai, I'm still trying to explain that you can't help in any way, but you <i>can</i> make things worse."""
text13132;"""And how can a simple Japanese student make things worse for a mighty Japanese corporation?"""
text13133;"""I laughed."""
text13134;"""Some people believe you know more than you're letting on."""
text13135;"""And I take it you're one of these people?"""
text13136;"""You've yet to convince me otherwise."""
text13137;"""So I have to convince you? I thought we had the presumption of innocence!"""
text13138;"""I made an emotional gesture and started walking across the room."""
text13139;"""Mrs Winters, we might be talking about your daughter's life!"""
text13140;"""Although maybe I was exaggerating and it wasn't that serious?"""
text13141;"""What if she was hiding Catherine somewhere herself…?"""
text13142;"""Unless you have something to do with it…"""
text13143;"""I said slowly."""
text13144;"""Why would I kidnap my own daughter?"""
text13145;"""But you don't deny that she's been kidnapped?"""
text13146;"""All I can say now is that you shouldn't poke your nose any deeper into his. You can only make things worse. Unless, of course…"""
text13147;"""Unless, of course… <i>what</i>?"""
text13148;"""Let's assume that Catherine is indeed being held hostage. Then it's obvious that they need something from me."""
text13149;"""From you? Not from me?"""
text13150;"""You've seen the letter, haven't you?"""
text13151;"""But you received the same one."""
text13152;"""The meaning of those letters was becoming less and less obvious."""
text13153;"""If you wanted a ransom, you wouldn't ask someone not to look for the victim."""
text13154;"""Mrs Winters lifted her eyebrows like she'd heard someone speaking her mother tongue in a crowd of strangers."""
text13155;"""You're learning fast."""
text13156;"""I'm just trying to think logically."""
text13157;"""Right."""
text13158;"""She sniffed and stood up."""
text13159;"""I need to go to work. If that's all…"""
text13160;"""All...? We haven't even started yet!"""
text13161;"""Yet that's how we'll have to end it."""
text13162;"""Fine. But you should know that I'm not going to give up looking for Catherine! And I will find her even without your help!"""
text13163;"""Make sure you don't burn yourself, Nikolai."""
text13164;"""I'll put my gloves on!"""
text13165;"""I replied and walked out of the apartment, slamming the door."""
text13166;"""Sheryl Winters acted like she'd been doing me a favor by telling the truth. <w>Or, to be precise, a small portion of it."""
text13167;"""However, nothing about the bigger picture had changed and, most importantly, I still didn't know what had happened to Catherine and had no way to help her."""
text13168;"""Besides, I just couldn't make sense of her mother's behavior right after Catherine had disappeared compared to the days since."""
text13169;"""Like she'd learned something that meant she didn't need to worry anymore."""
text13170;"""She just happened to forget to tell me about it."""
text13171;"""But now I had, if not an ally, at least a person who cared a little bit about me."""
text13172;"""Kobayashi Ellie."""
text13173;"""Maybe I was exaggerating her sympathy toward me, but I wasn't about to give up."""
text13174;"""In any other situation it would've been a good idea to ignore my first impulse and think carefully."""
text13175;"""Then I definitely wouldn't run to her without a second thought."""
text13176;"""But you can't always just stop and calmly analyze your plans when, after everything seemed to be over, you've just found a glimmer of hope in the distance."""
text13177;"""I wasn't a regular guest at school these days, hence why — or maybe, because of my crazed look — I caught a lot of surprised glances."""
text13178;"""Most likely it was because I barged into a different class right after the bell for recess."""
text13179;"""But my noble impulse was to no avail — Ellie hadn't come to school today…"""
text13180;"""I didn't have the time to be disappointed — while mindlessly wandering the corridors, I ran into Himitsu."""
text13181;"""A pity I hadn't noticed her earlier — I could've tried to avoid an unpleasant conversation."""
text13182;"""Niko-kun!<seq hi_shy1>"""
text13183;"""She was cheery as usual, but then grew gloomy."""
text13184;"""I'm glad you came today."""
text13185;"""I just… Dropped by to find someone."""
text13186;"""But Katty-chan…"""
text13187;"""No, not Catherine!"""
text13188;"""I grabbed Himitsu by the hand and walked away with her to avoid anyone eavesdropping."""
text13189;"""The Japanese, as it seemed to me, were way too curious about things that didn't concern them directly."""
text13190;"""Discussing other people, rumors, even their unhealthy interest toward urban legends — of course, not everyone was as fanatical as Kyosuke, but I personally didn't under their passion."""
text13191;"""Maybe there just wasn't enough happening in their own lives…"""
text13192;"""Meanwhile mine was eventful enough for a dozen average Japanese and change."""
text13193;"""Niko-kun?"""
text13194;"""Yes, and about Catherine…"""
text13195;"""I started speaking in Russian — to make sure nobody could understand us."""
text13196;"""Of course she didn't go anywhere, she was kidnapped!"""
text13197;"""How do you know that?"""
text13198;"""Why does it matter?! I just do! Don't tell me that you believed all that garbage about returning to the US!"""
text13199;"""Unlike you, I don't see conspiracies everywhere."""
text13200;"""She replied dryly."""
text13201;"""Of course you'd want it to be that way! But it's not Catherine's fault that our relationship…"""
text13202;"""I felt I was trying to look for excuses again — and, what's worse, starting to feel guilty!"""
text13203;"""It was as if my words were triggering a reflex, or maybe just seeing Himitsu was enough."""
text13204;"""How long can we talk about this?!"""
text13205;"""You started it, Niko-kun…"""
text13206;"""Yes, I wanted you to know the truth! But you don't seem particularly surprised."""
text13207;"""Niko-kun, you can blame me all you want for what happened to Katty-chan, but none of it is my fault!"""
text13208;"""She frowned, not even trying to conceal her annoyance."""
text13209;"""Oh, sorry I'm not always ready to believe every word you say these days!"""
text13210;"""I shouted and an English teacher passing by reprimanded me:"""
text13211;"""It's good you're practising Russian, but you don't have to be so loud."""
text13212;"""Sorry, sensei."""
text13213;"""I said nothing, trying not to look him in the eyes and waited until the weird teacher walked further away."""
text13214;"""Look who's talking! He doesn't even know Japanese!"""
text13215;"""Niko-kun, I don't recognize you at all. You've changed so much since Katty-chan returned! And not for the better! It's a pity that you don't notice it yourself."""
text13216;"""Changed…"""
text13217;"""I scoffed, but it made me think."""
text13218;"""What if I've always been like that and you just never noticed?"""
text13219;"""I would've noticed over ten years."""
text13220;"""Then maybe there hasn't been any reason to show my true colors. Like maniacs, you know? Afterwards in the interviews their family, friends, neighbors, always always say that they were such kind people!"""
text13221;"""Then it's weird you didn't kill anyone after your parents died and the first time Katty-chan left."""
text13222;"""I didn't want to acknowledge it, but she was right."""
text13223;"""Of course, my current life could hardly be called normal — and it'd be hard to call my behavior unnatural, but what happened a year and a half ago could also drive anyone, even the most strong-willed person, mad."""
text13224;"""On the other hand, there was a cumulative effect — my psyche could more or less bear with the stress until a certain point but in the end started to inevitably crack."""
text13225;"""You would've wanted that, wouldn't you? You'd be bringing me parcels in prison, writing letters, something like that? And I would be safe and sound there, well-protected from Catherine's advances!"""
text13226;"""Niko-kun, I'm tired of listening to this nonsense. If you ever want to talk normally, I'll be glad to listen."""
text13227;"""Nonsense, huh...?"""
text13228;"""I felt my emotions boiling up."""
text13229;"""Maybe because I realized that even Himitsu had obviously gotten tired of me."""
text13230;"""At some point, almost every person wonders that if the entire world is against them, maybe it's not the world's fault."""
text13231;"""What is this sophistry anyway?! It doesn't change the facts, and the facts are that Catherine has been kidnapped!"""
text13232;"""If they don't find her, I won't be upset."""
text13233;"""Himitsu forced out through gnashed teeth and turned away, pretending she noticed someone familiar in the crowd of students passing by."""
text13234;"""I've no doubt!"""
text13235;"""That was the end of the conversation."""
