text41910;"""Strangely enough, I quickly got used to waking up with an alarm, even though there had been a time when I'd thought it the worst punishment for a free man at the end of the 20th century."""
text41911;"""The awful sound of the devil's machine abruptly brought me back to reality, while Kagome didn't seem to notice it at all, carrying on sleeping while I got ready for work."""
text41912;"""Of course, I couldn't expect her to wake up this early just to see me out."""
text41913;"""But sometimes it felt like I'd already done and continued to do too much for Kagome, yet got almost nothing in return."""
text41914;"""Now I knew why — it was love."""
text41915;"""A classical case, straight out of the books."""
text41916;"""I was walking to my workplace, drowning in the morning fog, the only thought keeping me warm was that today was payday."""
text41917;"""I guess finances had never bothered me as much as now — when we needed that money to survive."""
text41918;"""But just yesterday evening I'd found something more important to me than that..."""
text41919;"""Even if by some miracle everything else would get resolved, I'd still have to live on with that newfound feeling."""
text41920;"""And, strangely enough, it brought anxiety rather than happiness."""
text41921;"""I wasn't at all sure that Kagome would reciprocate."""
text41922;"""Of course, she'd warmed up to me in the time we spent together, but, hand on my heart, we could be barely called friends, let alone a couple."""
text41923;"""Fellows in misfortune, maybe, but no more than that."""
text41924;"""And this is how I was starting a new chapter of my life, one that I wanted to share with Kagome."""
text41925;"""…"""
text41926;"""The CAT scan revealed that Mato-san's fracture wasn't as serious as it looked, which meant he'd recover after a while."""
text41927;"""We all felt quite relieved about that."""
text41928;"""Miners stick together, and something that happens to one of your coworkers might as well have happened to you."""
text41929;"""Nobody is immune to accidents — at any moment, the ground might collapse, a trolley might go off the rails, or gas might explode."""
text41930;"""This wasn't the job I'd dreamed of a month ago..."""
text41931;"""In fact, I only had had a very vague idea of what I was going to do in the future, but hard manual labor definitely wasn't on the list."""
text41932;"""Any healthy person usually overestimates their abilities."""
text41933;"""Likewise, I thought that even lacking knowledge and persistence, I could, so to speak, keep things rolling using my wit and intuition."""
text41934;"""However, in Japan, <i>keeping things rolling</i> isn't embedded in the culture."""
text41935;"""Even yakuza follow a strict set of internal rules and hierarchy."""
text41936;"""Celebrities, stars, didn't light up in the sky of the local music industry just thanks to their talent and luck — usually, there was the hard work of dozens of agents and producers behind their success."""
text41937;"""Japan was as logical and predictable of a production line country as there could be."""
text41938;"""Maybe that's why we found ourselves in this position — by trying to block that production line."""
text41939;"""…"""
text41940;"""Our boss gave us a little bonus today, so the guys immediately left to celebrate it, inviting me along."""
text41941;"""But I turned the invitation down, leaving none of them happy."""
text41942;"""Whatever!<w> I wanted to spend that extra money to buy a gift for Kagome."""
text41943;"""I was walking up and down the main (and, in fact, only) street of the village, all the way from the grocery store, to the hardware store, passing by the clothes' store."""
text41944;"""What could I buy for her?"""
text41945;"""I had absolutely no idea what Kagome liked or what she was into."""
text41946;"""In her free time, she preferred to look out the window or silently think about something."""
text41947;"""Typical female gifts — flowers, fragrances, jewellery — didn't quite match her image in my mind."""
text41948;"""I could have bought Himitsu a cheap necklace out of the window of the shop owned by the kind old lady, Kono-san."""
text41949;"""Himitsu…<w> The memory of her brought sadness."""
text41950;"""Himitsu and Kagome were so different."""
text41951;"""At the same time, she and Catherine probably had something in common."""
text41952;"""Next to the necklace stood a small snow globe."""
text41953;"""Maybe that was <i>it</i>?"""
text41954;"""Kagome would probably have been happy to appear in the place whose miniature copy was trapped inside that glass ball."""
text41955;"""To appear in Paris…"""
text41956;"""Kono-san noticed that I was examining her wares and walked out to the front of her store."""
text41957;"""It turned out that in the next few days they were going to have an autumn festival dedicated to some local spirit that apparently used to guard the mountain outside the village."""
text41958;"""Many Japanese still took their traditions of honoring spirits very seriously, those spirits usually connected to particular places."""
text41959;"""And a festival itself was a good event to go to."""
text41960;"""As a child, I'd gone a couple of times with Himitsu."""
text41961;"""Himitsu again…"""
text41962;"""I wasn't particularly sorry about leaving my old house, school, friends, or even Tokyo behind!"""
text41963;"""But parting with Himitsu caused a dull pain in my heart every time I thought about it."""
text41964;"""Although in reality we had <i>parted</i> long before that."""
text41965;"""Maybe even the day when Catherine returned, and I started my search for Akira Shinji."""
text41966;"""Everything that happened after that could be seen as just the spasming of a dying friendship that never became something more."""
text41967;"""Kono-san was definitely good at her trade, making a passing remark about how <i>my girlfriend would need <note=note146>a yukata</note></i>."""
text41968;"""But the prices of traditional Japanese clothing she sold were a complete mismatch with my miner's wage."""
text41969;"""Kono-san quickly estimated Kagome's size and offered me a few color variations."""
text41970;"""The yukatas looked great, but burning an entire half of my paycheck just for a little fun one time..."""
text41971;"""Only yesterday that argument might have been convincing, but now I was in a new reality, where love held my purse strings."""
text41972;"""Besides, I'd never known how to spend money wisely, let alone save it!"""
text41973;"""…"""
text41974;"""A snow globe in a bag, a yukata carefully wrapped in thick paper, the bright sun shining its rays on the village — this was the best day in a very, very long time."""
text41975;"""I suddenly realized I was smiling or, rather, grinning idiotically, but it didn't bother me at all."""
text41976;"""Let them look — I was in love and had nothing to be ashamed of!"""
text41977;"""A few women, holding basins with clothes, did actually cast surprised looks at me, but I couldn't care less."""
text41978;"""Noticing that, they laughed quietly, covering their mouths with their hands, and quickly entered a bathhouse."""
text41979;"""Every person has the right to be happy, don't they? <w> Why did I have to be bothered with other people?"""
text41980;"""The only variable that was preventing me from solving this equation was Kagome…"""
text41981;"""I was so full of happiness that I forgot that the only happy love is one returned in kind."""
text41982;"""I guess that's how it had been with Katya, too — a simulacrum of her in my mind had completely replaced the real Catherine."""
text41983;"""But now things were way more complicated, as I had no idea what the <i>real</i> Kagome was like."""
text41984;"""If I'd dug deeper, was I even in love with the right person?"""
text41985;"""As for Catherine, that damned simulacrum was close enough to the real person."""
text41986;"""So, I needed that question answered."""
text41987;"""The sooner, the better!"""
text41988;"""Kagome lay on the floor reading a book."""
text41989;"""Murakami and some forest — I only managed to catch a glimpse of the title on the cover."""
text41990;"""Are you reading?"""
text41991;"""She only tilted her head in response."""
text41992;"""Is it interesting?"""
text41993;"""I got another simple nod."""
text41994;"""Where did you get it? This place hasn't seen literature since it's been built, apart from manga."""
text41995;"""I borrowed it from Kono-san."""
text41996;"""Kagome replied briefly."""
text41997;"""Kono-san, huh…"""
text41998;"""I said like a prosecutor combing over a witness' statement."""
text41999;"""I have something for you… Here!"""
