text10468;"""I most likely had nightmares, but they were forgotten as soon as I opened my eyes."""
text10469;"""That happens: you fall asleep delirious, fighting off demons and losing your mind, but all the horrors then vanish from memory without a trace, like predawn mist in the first rays of sun."""
text10470;"""I felt disgusting — sick and powerless."""
text10471;"""The clock was saying nine A.M."""
text10472;"""With effort, I managed to get up, wash my face, brush my teeth, and cook breakfast."""
text10473;"""I ate it and returned to my room."""
text10474;"""And only then realized that the rest of the day — all fifteen or however many hours — would be a pointless interval between one nightmare and the next."""
text10475;"""Of course, I wanted to know the truth, but, at the same time, I was too scared of it."""
text10476;"""Although things were pretty obvious as it was — by convincing myself that Catherine hadn't given a straight answer, and therefore it was too early to draw conclusions, I was just turning a blind eye to the facts."""
text10477;"""Himitsu couldn't have come up with such a terrible lie herself, and Catherine's reaction made it clear that it wasn't a lie at all!"""
text10478;"""However, I couldn't sort out my own feelings."""
text10479;"""Catherine had been pregnant?"""
text10480;"""It means that we could have had a child…"""
text10481;"""Had I ever thought about our relationship in that context?"""
text10482;"""Naturally I had, but somewhere <i>down the road</i> — in a few years, five years, ten years…"""
text10483;"""An indefinite period of time that could as well be an eternity."""
text10484;"""But definitely not <i>now</i>!"""
text10485;"""I tried to imagine what would have happened, if…"""
text10486;"""…"""
text10487;"""I let out a dull groan and fell onto the bed."""
text10488;"""What if she had an abortion? <w>Without even talking to me!"""
text10489;"""Was I a cousin seven thrice removed or something?! <w>With no right to make my voice heard and unworthy of being informed about the situation?!"""
text10490;"""I clenched my fists so hard they hurt."""
text10491;"""If that was the case, I couldn't even imagine how I would feel about Catherine now…"""
text10492;"""Hatred, pity?"""
text10493;"""She had her own reasons?"""
text10494;"""But what about me? <w>What about our child?"""
text10495;"""I convinced myself so firmly that she had an abortion that I was shaking in pointless anger. <w>That feeling, however, gave me some strength."""
text10496;"""I jumped off the bed and dashed to the hall."""
text10497;"""I quickly dialed her number — what if she was at home?"""
text10498;"""The long beeps sonorously echoed in my head."""
text10499;"""Hello?"""
text10500;"""Her mother picked up the phone."""
text10501;"""I wondered if she ever goes to work."""
text10502;"""Is Catherine home?"""
text10503;"""I blurted out at once."""
text10504;"""Ah, Nikolai, I was just thinking about you…"""
text10505;"""Is Catherine home?!"""
text10506;"""I interrupted her rudely."""
text10507;"""No… She's at school."""
text10508;"""Mrs Winters didn't reply immediately, and I could hear bewilderment in her voice."""
text10509;"""Thank you."""
text10510;"""I hung up and ran to change my clothes."""
text10511;"""…"""
text10512;"""I stormed into the class during recess."""
text10513;"""I guess I got lucky, even though at that point neither the teacher nor by all my classmates together would've stopped me."""
text10514;"""I dashed to Catherine and grabbed her hand firmly."""
text10515;"""We need to talk!"""
text10516;"""I had no idea what it looked like, because the entire surrounding world no longer mattered to me."""
text10517;"""Catherine seemed to be expecting it and wasn't even surprised."""
text10518;"""She obediently stood up and followed me, even though I was dragging her along like a dog."""
text10519;"""To the roof!"""
text10520;"""I only hoped that Kagome wasn't there."""
text10521;"""Fortunately, there was only the wind, dismally whining through ventilation grates."""
